From Date,PM2.5,PM10,NO2,SO2,CO,RH,WS,WD,SR,AT
21-09-2019 00:00,38.34,109.24,47.85,9.17,2.08,51.45,0.7,148.86,201.38,32.38
22-09-2019 00:00,26.99,82.92,41.41,5.49,1.83,61.19486486486486,1.15,116.95,194.01,25.934109336609335
23-09-2019 00:00,31.12,94.18,43.39,6.3,1.66,53.54,0.86,123.62,190.96,25.85
24-09-2019 00:00,41.64,120.45,48.16,9.38,1.97,38.3,0.88,133.33,192.17,24.93
25-09-2019 00:00,34.61,107.7,43.5,8.86,1.93,34.34,0.69,107.17,115.48,23.73
26-09-2019 00:00,25.7,73.78,31.61,9.37,1.78,71.97,1.91,89.39,189.51,30.55
27-09-2019 00:00,13.26,62.47,31.49,7.17,2.07,74.51,1.78,90.31,191.66,29.62
28-09-2019 00:00,23.45,74.45,30.74,7.95,1.01,75.21,1.61,93.56,187.67,29.35
29-09-2019 00:00,14.05,46.19,27.06,4.72,1.76,76.87,1.49,95.57,176.87,28.75
30-09-2019 00:00,22.03,56.61,31.17,5.69,1.45,77.21,0.95,115.18,236.98,28.83
1/10/2019 0:00,31.6,85.7,37.84,5.71,1.87,74.82,1.11,107.29,193.08,29.63
2/10/2019 0:00,45.18,140.93,47.89,5.61,2.63,70.32,0.45,128.63,188.05,30.27
3/10/2019 0:00,76.57,209.86,70.59,10.1,2.75,68.69,0.43,134.08,182.27,30.51
4/10/2019 0:00,56.08,164.94,65.06,1.96,1.54,70.47,0.61,269.23,190.89,29.52
5/10/2019 0:00,45.47,163.54,65.48,2.25,0.81,63.14,0.59,275.03,191.48,29.71
6/10/2019 0:00,68.06,198.14,72.67,3.31,2.43,63.33,0.52,282.76,185.55,30.14
7/10/2019 0:00,59.12,184.41,61.6,6.59,2.21,64.83,0.76,291.8,179.31,29.94
8/10/2019 0:00,48.73,164.58,61.79,7.87,1.95,60.49,0.54,255.44,186.35,29.89
9/10/2019 0:00,79.78,217.8,76.92,17.2,2.03,59.94,0.41,140.92,186.25,31.73
10/10/2019 0:00,120.05,275.88,95.4,12.18,1.46,58.28,0.36,176.63,182.56,33.16
11/10/2019 0:00,135.77,301.33,86.17,11.09,2.95,64.06,0.96,170.75,97.94,28.03
12/10/2019 0:00,133.61,303.0,81.4,9.22,2.47,62.37,0.3,57.53,177.01,31.65
14-10-2019 00:00,147.56,343.26,95.86,8.65,3.12,63.52,0.3,60.62,174.38,30.24
15-10-2019 00:00,172.25,383.65,100.34,9.27,3.31,62.08,0.3,58.86,171.44,30.73
16-10-2019 00:00,162.51,326.91,77.6,14.43,2.81,62.84,0.43,80.26,171.57,30.73
17-10-2019 00:00,129.47,261.76,68.22,10.08,2.24,61.26,0.77,95.01,180.76,30.34
19-10-2019 00:00,106.09,264.75,97.2,5.69,1.61,58.78,0.32,208.7,154.86348083515114,29.73
20-10-2019 00:00,112.29,259.08,101.47,1.79,1.57,55.05,0.41,280.88,154.86348083515114,29.73
21-10-2019 00:00,123.93,265.43,102.32,1.45,1.51,55.39,0.57,279.84,154.86348083515114,28.8
25-10-2019 00:00,147.95,379.56,93.53,21.67,2.11,59.14,0.6,99.85,154.86348083515114,28.3
5/11/2019 0:00,240.27,384.54,96.36,15.29,1.23,60.08,0.43,282.21,69.69,27.32
7/11/2019 0:00,213.62,348.7,103.06,15.79,2.51,69.0,0.7,137.04,154.89,25.24
16-11-2019 00:00,162.46,311.33,65.5,4.13,1.1,61.51,0.72,284.59,162.12,26.66
17-11-2019 00:00,98.15,193.44,58.12,4.65,1.66,59.21,1.26,292.62,170.51,26.19
18-11-2019 00:00,126.14,244.43,93.24,5.43,2.24,66.47,0.54,281.47,165.67,24.7
19-11-2019 00:00,185.27,323.29,91.01,5.03,1.55,63.95,0.37,278.63,226.6,24.95
22-11-2019 00:00,264.22,470.18,85.21,12.33,2.8,65.12,0.33,245.66,164.53,24.75
23-11-2019 00:00,139.43,296.52,99.61,9.73,2.42,62.31,0.3,280.94,159.65,25.28
24-11-2019 00:00,96.8,228.15,85.11,9.51,1.8,57.82,0.3,287.26,150.12,26.86
25-11-2019 00:00,120.18,254.29,77.83,14.66,1.82,61.35,0.3,188.77,165.82,25.36
26-11-2019 00:00,114.74,243.11,82.88,12.65,1.51,56.92,0.3,174.35,167.12,26.92
27-11-2019 00:00,109.93,167.38,68.28,5.91,1.33,68.24,0.49,139.69,159.54,24.79
28-11-2019 00:00,35.53,75.8,49.87,3.11,1.18,76.09,1.58,107.24,157.22,22.8
29-11-2019 00:00,57.01,141.47,63.98,6.46,1.61,76.25,0.37,209.47,176.67,23.13
30-11-2019 00:00,112.25,274.46,101.85,5.99,2.42,70.63,0.5,262.86,178.28,24.04
2/12/2019 0:00,158.7,320.84,101.57,4.62,2.29,69.02,0.48,250.33,169.43,21.78
6/12/2019 0:00,252.17,390.13,102.63,7.55,2.69,77.83,0.31,236.41,160.02,22.01
14-12-2019 00:00,89.0,145.0,38.00919245049505,14.652633528866936,1.339010852713178,61.19486486486486,1.180876975519058,187.39682057638674,154.86348083515114,25.934109336609335
31-12-2019 00:00,183.64,242.32,23.6,6.92,1.95,78.49,1.62,87.42,228.58,8.12
4/1/2020 0:00,209.88,361.17,90.28,5.06,0.92,64.32,0.67,253.71,213.19,11.15
5/1/2020 0:00,189.56,315.02,68.64,11.09,1.96,70.22,0.77,233.42,166.41,10.4
6/1/2020 0:00,170.26,289.72,62.24,17.82,2.34,73.29,0.46,211.32,141.49,10.14
7/1/2020 0:00,142.56,217.66,41.79,16.09,1.68,80.31,1.45,87.16,146.83,10.22
8/1/2020 0:00,145.7,168.07,37.43,11.75,1.82,91.4,0.74,152.14,88.5,9.74
9/1/2020 0:00,111.38,230.26,44.38,7.97,2.11,80.01,1.24,267.09,228.37,9.04
10/1/2020 0:00,148.54,323.3,53.81,10.51,2.22,79.83,1.03,264.77,174.9,9.07
11/1/2020 0:00,164.28,344.48,70.58,12.11,2.67,70.2,0.64,250.82,166.05,14.74
13-01-2020 00:00,259.22,328.16,54.47,3.77,2.65,77.62,1.32,121.87,160.91,19.13
14-01-2020 00:00,143.28,213.71,38.74,7.66,1.96,83.14,0.79,252.7,162.22,18.36
15-01-2020 00:00,118.79,199.33,46.55,8.83,1.26,79.69,0.57,247.83,175.26,18.52
16-01-2020 00:00,163.94,205.18,37.57,9.29,1.88,84.91,0.44,230.62,148.65,17.83
17-01-2020 00:00,106.42,153.88,38.81,6.28,1.54,88.04,0.63,250.77,162.27,18.44
18-01-2020 00:00,171.87,340.52,72.96,4.44,2.07,81.4,0.54,244.22,230.44,18.48
19-01-2020 00:00,153.73,261.58,54.86,3.89,1.65,82.13,1.17,259.07,175.28,13.82
21-01-2020 00:00,243.08,403.34,61.82,4.28,1.47,83.62,0.89,121.55,165.73,13.39
22-01-2020 00:00,235.97,359.52,59.43,4.37,1.75,84.38,0.92,242.44,175.35,13.02
23-01-2020 00:00,74.64,175.2,51.89,5.0,2.12,65.22,2.16,264.59,216.06,14.65
25-01-2020 00:00,159.07,354.67,91.07,9.37,2.94,60.1,0.66,238.67,215.88,18.32
26-01-2020 00:00,292.98,519.9,85.09,10.45,2.28,75.04,0.62,223.76,173.01,16.91
28-01-2020 00:00,105.43,152.98,52.52,11.63,2.4,78.27,1.93,108.97,169.33,17.57
29-01-2020 00:00,82.7,171.68,56.76,5.82,3.36,74.09,0.59,238.5,192.68,17.57
30-01-2020 00:00,81.83,183.79,56.26,8.21,2.58,72.83,1.25,267.06,181.51,17.26
31-01-2020 00:00,91.3,230.54,72.35,7.46,2.25,71.04,0.92,244.58,182.48,16.51
1/2/2020 0:00,130.43,269.45,68.57,8.28,2.1,81.94,0.47,212.0,112.01,15.46
2/2/2020 0:00,125.08,234.81,78.81,7.32,1.29,75.69,0.97,262.34,185.96,16.52
3/2/2020 0:00,154.68,339.19,89.99,10.28,3.12,68.93,0.57,220.74,194.43,17.03
4/2/2020 0:00,208.78,407.02,79.37,13.5,1.21,66.34,0.9,152.48,256.16,14.87
5/2/2020 0:00,133.15,301.53,81.74,12.28,3.1,61.87,1.14,260.89,257.51,11.01
6/2/2020 0:00,132.27,277.74,77.61,8.86,2.08,68.88,0.63,218.19,184.28,10.06
7/2/2020 0:00,163.25,276.3,89.88,12.17,2.29,71.32,0.62,213.1,181.39,9.94
8/2/2020 0:00,145.22,290.78,74.68,3.11,2.21,68.37,0.93,262.61,180.12,10.43
9/2/2020 0:00,150.05,293.99,90.22,11.55,2.48,67.56,0.55,248.63,179.33,10.53
10/2/2020 0:00,178.18,383.42,59.47,7.86,2.43,70.63,0.68,233.12,179.8,10.27
11/2/2020 0:00,184.85,389.11,102.15,7.94,2.2,71.06,0.56,223.79,170.69,10.31
12/2/2020 0:00,173.61,356.52,87.78,7.84,2.26,67.73,1.4,249.62,180.05,11.17
13-02-2020 00:00,100.43,229.39,71.75,9.53,2.1,59.97,2.0,258.8,197.44,12.15
15-02-2020 00:00,85.67,244.94,89.17,5.94,1.32,48.85,2.02,258.22,255.8,12.51
16-02-2020 00:00,137.48,300.07,90.91,3.97,1.81,61.88,0.74,244.67,183.64,11.55
17-02-2020 00:00,188.72,380.0,99.03,2.49,2.39,64.55,1.05,244.76,193.71,11.55
19-02-2020 00:00,150.86,378.56,74.05,8.5,2.45,64.0,1.99,109.85,189.38,11.59
21-02-2020 00:00,54.28,98.11,38.19,7.07,1.02,78.34,2.13,132.49,164.47,10.82
22-02-2020 00:00,74.28,167.26,45.98,12.28,2.52,73.27,0.81,152.3,186.82,11.54
23-02-2020 00:00,111.16,207.71,50.27,4.35,1.8,70.57,0.51,192.65,182.86,12.15
24-02-2020 00:00,59.46,166.17,49.48,7.72,2.06,65.45,0.67,226.17,232.86,12.2
25-02-2020 00:00,96.35,233.38,59.22,7.69,2.82,63.42,0.83,255.74,247.49,12.85
26-02-2020 00:00,124.38,284.7,72.09,8.06,2.57,70.09,0.64,178.9,177.32,12.38
27-02-2020 00:00,93.71,201.47,64.43,2.45,2.03,73.51,1.17,92.92,162.14,12.19
29-02-2020 00:00,53.34,116.17,44.11,10.94,1.61,74.08,2.38,92.39,176.15,12.01
1/3/2020 0:00,61.67,190.19,75.51,14.652633528866936,2.18,67.8,0.97,126.8,234.04,12.72
2/3/2020 0:00,128.45,324.77,68.76,11.89,2.49,73.68,0.42,164.55,208.98,15.75
3/3/2020 0:00,99.96,249.76,79.48,8.08,3.31,65.11,0.57,206.02,188.63,22.69
4/3/2020 0:00,84.32,220.64,63.75,14.2,1.97,64.98,1.55,105.47,206.75,22.33
7/3/2020 0:00,43.15,104.26,51.09,7.93,1.63,77.52,1.64,101.85,190.05,19.73
8/3/2020 0:00,101.52,226.74,56.83,11.22,2.38,73.65,0.57,232.08,203.93,20.89
9/3/2020 0:00,65.65,181.07,51.4,8.34,2.11,62.78,1.47,265.35,198.91,21.19
10/3/2020 0:00,176.46,325.79,45.78,3.68,1.96,78.52,0.3,235.82,12.28,18.04
12/3/2020 0:00,70.05,189.57,43.88,12.14,1.98,65.26,1.39,133.38,195.3,22.64
13-03-2020 00:00,60.01,208.69,50.33,7.59,1.5,57.4,1.05,154.13,195.54,22.92
14-03-2020 00:00,45.72,87.3,42.35,8.89,2.1,79.22,1.34,131.0,179.69,20.02
15-03-2020 00:00,63.52,151.82,49.44,9.0,2.12,72.33,0.54,187.86,198.85,20.51
16-03-2020 00:00,65.0,247.55,66.94,7.19,1.78,63.09,0.71,266.76,202.4,23.11
17-03-2020 00:00,71.41,222.45,65.11,8.06,2.03,64.62,0.88,257.23,195.39,22.63
18-03-2020 00:00,69.72,241.81,69.97,3.91,2.24,66.17,0.88,234.65,153.54,22.63
19-03-2020 00:00,109.36,273.56,68.62,9.27,2.18,66.45,0.59,219.23,193.51,23.7
20-03-2020 00:00,113.91,258.27,54.57,29.48,1.77,61.67,1.08,121.68,255.3,24.18
21-03-2020 00:00,94.34,267.99,74.16,12.71,2.23,55.11,1.0,239.79,264.54,25.45
22-03-2020 00:00,84.56,155.36,40.42,14.52,2.04,60.08,0.74,193.74,195.08,24.2
23-03-2020 00:00,63.43,117.34,34.81,15.65,1.51,58.51,0.47,170.51,200.9,24.44
24-03-2020 00:00,98.91,155.33,33.39,17.47,2.07,59.33,0.93,108.38,221.33,24.45
25-03-2020 00:00,42.55,72.58,20.65,12.83,1.24,53.04,1.03,240.62,255.39,26.86
26-03-2020 00:00,44.99,69.08,17.29,8.19,1.42,64.56,1.52,259.84,165.56,24.13
27-03-2020 00:00,25.54,39.87,14.68,10.69,1.32,71.89,1.62,173.36,169.98,22.46
28-03-2020 00:00,22.69,39.44,15.49,8.13,1.15,68.92,1.23,252.71,199.77,23.11
29-03-2020 00:00,29.11,64.57,15.34,7.53,1.19,59.52,2.04,269.72,199.77,23.93
30-03-2020 00:00,31.88,65.71,18.57,8.29,1.41,56.8,1.59,267.59,207.04,23.97
31-03-2020 00:00,37.7,74.53,18.86,10.27,0.81,54.97,1.12,268.45,256.18,24.76
1/4/2020 0:00,37.04,73.99,17.67,11.08,1.39,56.45,0.97,231.19,197.45,25.14
2/4/2020 0:00,30.54,69.65,15.03,9.27,1.31,54.47,1.81,263.3,199.69,24.65
3/4/2020 0:00,30.67,70.56,24.45,7.63,1.31,46.96,1.52,266.54,232.3,24.52
4/4/2020 0:00,96.77011377613778,80.38,25.41,9.22,1.2,46.96,1.44,251.6,267.62,25.78
5/4/2020 0:00,96.77011377613778,123.24,23.42,12.89,1.37,52.36,0.69,172.94,200.04,25.37
6/4/2020 0:00,96.77011377613778,191.0,38.00919245049505,14.652633528866936,1.87,51.48,0.75,218.35,177.42,26.31
7/4/2020 0:00,96.77011377613778,67.91,38.00919245049505,14.652633528866936,1.09,53.28,1.27,261.17,207.82,25.51
8/4/2020 0:00,96.77011377613778,79.14,38.00919245049505,14.652633528866936,0.45,49.29,1.26,256.35,227.39,24.98
19-04-2020 00:00,46.95,116.12,33.82,12.93,0.84,47.99,0.49,186.29,71.51,26.17
21-04-2020 00:00,53.34,97.84,17.19,12.52,1.99,53.03,0.83,235.24,245.68,26.1
22-04-2020 00:00,68.68,140.12,30.44,27.82,1.13,46.8,0.62,207.25,207.44,27.21
23-04-2020 00:00,57.3,119.47,25.78,18.89,1.46,45.8,0.74,189.99,197.91,27.08
24-04-2020 00:00,63.89,128.09,24.18,18.71,1.26,49.74,0.69,129.13,196.58,27.35
25-04-2020 00:00,34.1,228.18507701786814,16.53,11.78,1.339010852713178,45.63,0.71,155.77,201.67,27.91
26-04-2020 00:00,49.4,228.18507701786814,12.52,13.74,1.339010852713178,61.38,1.25,86.6,204.94,24.66
28-04-2020 00:00,46.1,79.62,10.05,11.73,1.32,58.85,1.32,93.49,275.77,26.64
30-04-2020 00:00,37.92,86.11,38.00919245049505,14.652633528866936,1.83,63.4,0.74,88.17,131.26,26.25
15-05-2020 00:00,70.6,137.19,23.34,22.88,3.09,42.45,0.71,264.03,111.97,29.0
16-05-2020 00:00,78.74,130.68,20.16,16.45,2.5,43.86,0.93,259.17,215.69,29.18
17-05-2020 00:00,96.64,165.23,28.25,28.71,2.94,41.79,0.58,232.68,209.01,29.71
18-05-2020 00:00,89.11,150.46,41.51,15.85,1.53,42.02,0.72,238.21,212.31,29.4
19-05-2020 00:00,114.94,145.77,51.06,23.63,1.57,39.39,0.52,192.64,212.41,29.67
20-05-2020 00:00,61.26,86.61,33.84,13.94,2.53,35.88,1.1,259.16,213.96,29.78
23-05-2020 00:00,105.38,152.94,51.96,11.71,2.4,36.77,0.68,215.23,154.86348083515114,36.64
24-05-2020 00:00,92.26,140.51,29.58,17.16,1.46,36.49,1.08,247.76,154.86348083515114,40.43
25-05-2020 00:00,69.08,105.12,33.14,20.89,1.04,35.18,1.15,255.1,154.86348083515114,39.92
26-05-2020 00:00,67.48,128.55,44.17,11.57,2.93,35.4,1.17,231.86,154.86348083515114,40.2
27-05-2020 00:00,61.12,103.82,24.44,13.54,0.75,36.06,0.95,163.54,154.86348083515114,40.05
29-05-2020 00:00,40.21,55.06,16.57,10.41,1.76,59.86,2.49,99.38,154.86348083515114,33.57
31-05-2020 00:00,28.61,39.44,16.89,11.97,2.97,70.92,1.29,128.16,154.86348083515114,31.62
1/6/2020 0:00,52.7,83.59,19.98,17.59,1.3,64.01,0.47,145.2,154.86348083515114,33.37
2/6/2020 0:00,61.58,90.56,20.92,18.12,1.12,57.34,0.56,172.97,154.86348083515114,35.12
3/6/2020 0:00,77.2,106.61,28.27,22.91,1.05,54.46,0.43,178.09,154.86348083515114,35.61
4/6/2020 0:00,96.36,127.92,48.57,23.21,1.52,58.21,0.8,102.19,154.86348083515114,34.3
5/6/2020 0:00,57.98,76.52,24.86,12.6,0.56,60.54,0.86,88.85,154.86348083515114,33.94
6/6/2020 0:00,43.73,60.11,19.13,14.7,1.13,59.52,0.93,79.94,154.86348083515114,34.43
7/6/2020 0:00,53.08,75.23,21.66,11.65,1.04,57.75,0.61,157.31,154.86348083515114,34.55
8/6/2020 0:00,68.74,93.49,35.61,21.21,2.08,53.92,0.53,164.73,154.86348083515114,36.22
9/6/2020 0:00,84.38,113.24,48.89,17.77,1.32,50.06,0.46,187.42,154.86348083515114,38.07
10/6/2020 0:00,92.68,130.39,45.01,17.51,1.51,52.08,0.48,144.36,154.86348083515114,38.14
11/6/2020 0:00,83.31,116.55,36.33,17.17,1.52,53.65,0.35,131.59,154.86348083515114,37.63
12/6/2020 0:00,86.82,118.41,53.02,13.56,1.78,51.65,0.56,100.51,154.86348083515114,38.57
13-06-2020 00:00,81.82,119.75,57.43,10.18,1.51,58.17,0.87,100.38,154.86348083515114,36.28
14-06-2020 00:00,109.94,137.09,64.76,14.72,1.46,56.13,0.41,102.73,154.86348083515114,37.52
15-06-2020 00:00,72.34,101.24,70.99,12.34,1.08,48.45,0.48,140.14,154.86348083515114,39.28
16-06-2020 00:00,58.33,84.98,42.92,12.19,1.27,49.32,0.82,98.0,154.86348083515114,38.79
17-06-2020 00:00,47.86,80.27,41.94,11.9,0.89,55.47,1.49,83.83,154.86348083515114,37.69
18-06-2020 00:00,49.46,81.2,50.33,12.18,1.71,52.89,0.93,114.43,154.86348083515114,38.66
19-06-2020 00:00,83.53,148.0,34.19,12.74,1.27,56.66,1.02,90.55,154.86348083515114,38.13
20-06-2020 00:00,60.69,113.86,35.67,13.01,1.19,58.79,0.6,128.3,154.86348083515114,35.69
21-06-2020 00:00,57.39,84.3,28.7,15.94,1.14,61.83,0.51,94.39,154.86348083515114,35.37
22-06-2020 00:00,52.09,58.95,32.01,12.82,1.62,62.06,0.46,97.75,154.86348083515114,35.9
23-06-2020 00:00,30.95,43.82,16.37,9.85,1.339010852713178,63.9,1.17,76.08,154.86348083515114,35.71
24-06-2020 00:00,39.81,57.0,19.38,11.06,1.339010852713178,73.21,0.67,72.18,154.86348083515114,34.25
25-06-2020 00:00,56.98,78.24,22.46,19.65,3.11,68.26,0.37,175.24,193.11,35.67
26-06-2020 00:00,59.0,96.56,19.62,17.88,2.39,64.84,0.52,179.09,212.06,36.16
27-06-2020 00:00,43.83,130.88,27.49,13.86,2.61,56.54,0.89,240.03,203.64,37.35
29-06-2020 00:00,58.7,151.31,21.39,19.27,1.57,58.48,0.69,133.17,208.96,37.52
30-06-2020 00:00,44.32,69.5,22.28,11.72,1.01,68.01,1.08,80.47,248.75,35.51
2/2/2018 0:00,196.88,407.58,19.92,5.24,1.69,68.59,0.98,264.21,123.45,17.59
3/2/2018 0:00,162.05,374.0,19.76,5.46,1.99,58.43,0.97,274.88,128.09,16.63
4/2/2018 0:00,189.44,391.08,22.6,4.59,2.01,62.07,1.1,280.25,119.38,14.6
5/2/2018 0:00,210.0,510.54,42.83,5.97,2.76,56.94,0.87,262.78,98.57,14.42
6/2/2018 0:00,180.93,411.58,22.45,3.38,2.21,52.56,1.12,295.94,79.44,16.11
7/2/2018 0:00,204.97,437.18,51.59,5.01,2.56,59.77,1.05,264.47,125.23,14.43
8/2/2018 0:00,229.39,513.05,81.95,3.47,3.09,61.0,0.78,269.51,113.82,14.59
9/2/2018 0:00,236.4,414.38,73.83,4.56,3.01,63.19,0.9,241.49,117.53,14.8
11/2/2018 0:00,143.04,379.52,38.31,6.87,2.06,46.97,1.28,122.84,89.13,18.02
12/2/2018 0:00,78.67,206.54,17.87,2.49,1.59,69.84,1.66,132.05,87.96,16.73
13-02-2018 00:00,105.71,229.58,36.84,4.08,1.98,75.82,0.84,233.31,120.64,16.69
14-02-2018 00:00,105.54,237.88,18.52,2.84,1.59,65.68,1.31,297.83,147.18,15.88
15-02-2018 00:00,149.88,293.67,20.73,5.49,1.98,67.25,1.18,290.45,140.69,16.69
16-02-2018 00:00,163.96,334.71,26.05,6.37,2.24,70.72,1.01,283.17,133.68,17.57
17-02-2018 00:00,146.12,348.67,34.82,4.78,2.16,70.16,1.11,277.73,144.47,18.04
18-02-2018 00:00,154.75,396.0,61.61,4.18,2.28,65.09,0.92,265.78,157.45,17.93
19-02-2018 00:00,155.29,436.43,88.41,3.86,2.74,58.51,0.88,261.2,161.27,18.19
20-02-2018 00:00,212.21,379.95,87.73,6.46,2.79,60.2,0.85,244.75,157.25,19.21
22-02-2018 00:00,219.0,517.74,76.39,5.86,3.0,63.22,0.81,202.4,125.42,22.27
24-02-2018 00:00,167.42,527.09,46.23,6.6,2.58,52.25,0.87,112.98,110.49,25.1
25-02-2018 00:00,129.38,372.75,25.72,5.91,1.92,58.16,1.2,262.01,132.76,22.78
26-02-2018 00:00,97.17,254.12,17.74,2.23,1.68,64.82,1.34,299.67,165.49,20.78
27-02-2018 00:00,112.88,299.21,28.46,3.87,1.61,64.77,1.02,276.63,145.81,21.98
28-02-2018 00:00,164.96,397.96,25.29,5.25,1.24,69.16,0.96,248.5,129.38,22.47
1/3/2018 0:00,198.5,438.29,32.76,9.86,1.56,62.65,0.98,213.69,126.09,22.25
2/3/2018 0:00,155.67,362.58,36.82,3.69,1.51,58.34,0.91,245.25,158.98,23.2
3/3/2018 0:00,145.96,330.38,22.4,6.03,1.16,55.87,1.04,215.41,145.11,24.3
4/3/2018 0:00,91.25,254.79,20.21,5.03,0.7,54.3,1.14,248.95,139.1,23.08
5/3/2018 0:00,116.0,268.46,21.92,5.14,0.97,58.71,1.11,276.69,186.44,21.68
6/3/2018 0:00,67.85,260.45,20.32,5.15,0.75,57.36,1.38,290.9,183.84,21.01
7/3/2018 0:00,148.62,313.92,38.07,6.71,1.2,58.05,1.16,267.52,190.57,21.04
8/3/2018 0:00,151.04,416.88,80.93,7.07,1.81,53.31,0.86,194.76,173.47,23.43
9/3/2018 0:00,159.21,380.79,74.48,7.51,1.69,50.54,1.02,225.23,162.98,24.25
10/3/2018 0:00,102.75,231.38,18.57,5.76,0.7,50.79,1.34,284.65,181.18,24.18
11/3/2018 0:00,129.04,291.67,46.04,4.3,1.21,56.95,1.04,269.59,172.49,23.26
12/3/2018 0:00,152.21,363.88,30.19,8.57,1.25,51.18,1.04,254.26,172.8,24.95
13-03-2018 00:00,124.92,337.57,83.33,5.83,1.99,44.5,1.06,221.52,177.2,26.26
14-03-2018 00:00,100.96,392.04,39.61,7.38,1.33,31.64,0.96,199.17,146.42,26.77
15-03-2018 00:00,84.38,356.71,35.07,5.26,0.87,41.58,1.33,206.31,132.86,25.56
16-03-2018 00:00,149.35,336.46,19.99,7.68,0.88,48.44,1.26,281.05,149.43,24.51
17-03-2018 00:00,184.92,375.96,16.63,14.86,0.95,58.65,1.17,272.57,186.88,20.04
18-03-2018 00:00,51.93,169.86,18.45,2.29,0.66,27.3,1.4,272.34,266.14,28.35
19-03-2018 00:00,88.54,258.54,23.31,5.87,1.03,40.29,1.18,230.37,158.12,25.41
20-03-2018 00:00,133.29,375.79,40.8,8.0,1.53,42.03,0.93,217.38,161.58,26.68
21-03-2018 00:00,140.67,353.46,28.73,10.41,1.29,47.39,1.35,198.21,143.03,26.32
22-03-2018 00:00,123.04,269.5,14.42,5.33,0.86,53.79,1.51,218.1,146.43,24.69
23-03-2018 00:00,96.0,223.09,23.84,4.4,0.75,51.94,1.08,299.98,179.2,23.96
24-03-2018 00:00,119.75,273.92,21.42,6.75,0.99,50.15,1.25,295.66,178.89,25.16
25-03-2018 00:00,107.96,250.25,19.5,7.32,0.65,49.41,1.24,292.96,148.75,25.38
26-03-2018 00:00,137.33,301.04,22.03,7.11,1.18,44.44,1.19,281.9,161.29,26.07
27-03-2018 00:00,117.21,370.54,69.2,5.11,2.02,34.72,1.06,226.37,165.83,27.63
28-03-2018 00:00,104.62,356.71,86.32,4.38,1.67,31.5,1.14,265.6,172.24,29.34
29-03-2018 00:00,71.79,270.14,33.77,2.93,1.15,25.77,1.37,304.39,203.28,31.55
30-03-2018 00:00,116.46,357.0,35.27,5.41,1.21,35.59,1.36,279.29,103.1,27.96
31-03-2018 00:00,132.64,439.52,27.41,6.63,0.98,44.08,1.33,121.17,101.59,24.37
1/4/2018 0:00,71.97,263.08,24.86,3.77,0.86,37.23,1.27,106.21,180.57,29.62
2/4/2018 0:00,82.42,283.71,30.48,6.74,1.12,37.24,1.13,109.88,136.12,29.96
3/4/2018 0:00,93.0,270.46,32.63,5.94,1.26,34.53,1.04,136.24,134.98,31.56
4/4/2018 0:00,100.83,264.17,51.58,5.49,1.84,34.83,0.95,116.48,146.23,32.11
5/4/2018 0:00,168.88,311.12,58.65,2.82,1.81,37.05,1.03,173.19,135.03,31.71
6/4/2018 0:00,75.83,153.22,22.17,1.62,1.18,38.75,1.6,95.85,76.86,29.54
7/4/2018 0:00,45.83,118.92,20.23,3.32,0.97,46.19,1.14,120.07,193.18,28.31
8/4/2018 0:00,47.62,112.67,16.43,3.59,0.72,43.68,1.47,100.33,94.31,29.27
9/4/2018 0:00,51.08,105.96,44.81,3.53,1.33,59.15,1.33,102.01,110.8,26.15
10/4/2018 0:00,83.33,197.04,35.95,4.83,1.32,47.77,1.26,152.59,142.68,28.77
11/4/2018 0:00,53.12,83.33,16.25,3.91,0.65,50.91,2.02,101.25,144.99,26.75
12/4/2018 0:00,52.54,116.38,24.53,3.98,0.96,47.27,1.19,219.98,165.7,27.22
13-04-2018 00:00,87.58,295.67,61.11,5.03,1.5,31.54,0.9,242.45,195.85,28.36
14-04-2018 00:00,127.75,318.46,32.47,8.67,1.2,27.23,1.06,267.6,199.72,29.32
15-04-2018 00:00,144.83,385.14,77.95,7.51,2.01,32.08,0.72,237.25,194.4,30.68
16-04-2018 00:00,108.62,413.62,57.91,7.64,1.59,28.86,1.18,105.63,52.26,32.28
17-04-2018 00:00,88.54,340.54,33.02,5.84,1.31,26.69,1.34,196.93,62.9,32.32
18-04-2018 00:00,89.42,296.67,20.62,9.39,0.95,24.6,1.3,279.98,181.34,31.66
19-04-2018 00:00,92.42,234.17,24.17,8.12,1.11,22.97,1.09,274.08,75.01,32.62
20-04-2018 00:00,80.58,311.48,19.07,6.1,0.7,20.09,2.39,195.93,172.13,33.29
21-04-2018 00:00,94.17,320.38,14.87,3.45,0.87,27.81,1.27,293.72,73.2,29.49
22-04-2018 00:00,74.92,155.88,17.54,5.97,0.84,22.14,1.46,313.62,202.99,28.98
23-04-2018 00:00,87.38,179.08,38.0,5.28,1.25,19.97,1.17,287.58,198.84,29.31
24-04-2018 00:00,106.67,191.08,68.35,5.54,1.88,20.83,1.05,261.82,181.05,30.63
26-04-2018 00:00,178.21,217.88,61.7,5.77,1.62,16.63,1.12,176.02,178.87,35.14
27-04-2018 00:00,142.75,273.46,28.17,6.75,1.45,37.84,1.28,107.61,167.77,33.27
28-04-2018 00:00,150.75,361.83,18.65,4.76,1.11,37.86,1.59,110.77,159.98,33.85
29-04-2018 00:00,81.54,160.96,24.06,5.93,1.16,39.37,1.05,131.66,152.36,33.63
